created_at,id,text,mentions,hashtags,screen_name,name,user_location,user_friends_count,user_followers_count,user_tweet_count,lat,lon,place_name
Tue Apr 24 07:37:03 +0000 2018,988683219796185088,@DonovanGoliath @SamsungMobileSA People should stop expecting normal from me. It's not going to happen. #GalaxyS9 #GetAGalaxyS9 #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'GetAGalaxyS9', u'ARemoji']",Paige_Germaine,Paige,"Durban, South Africa",1671,511,8707,,,
Tue Apr 24 07:37:10 +0000 2018,988683252075520000,[20/04] Bug chiamate #GalaxyS9: problemi legali in arrivo per #Samsung. In Israele parte la prima class action… https://t.co/IPLhv0hd8B,,"[u'GalaxyS9', u'Samsung']",_androidgalaxys,androidgalaxys,...sul web,0,1745,8314,,,
Tue Apr 24 07:37:26 +0000 2018,988683319624773632,@SamsungMobileSA Im overcome with envy for this slowmo feature....whyl typing this on my #GalaxyA5 with a shot speaker... ai #GalaxyS9...,[u'SamsungMobileSA'],"[u'GalaxyA5', u'GalaxyS9']",WinnieMaranda,K2 Mobita,,650,179,1338,,,
Tue Apr 24 07:38:03 +0000 2018,988683475069874176,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",brandongrandt1,Gheroz,south africa,4995,3545,9542,,,
Tue Apr 24 07:38:25 +0000 2018,988683565759107072,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Dumie_Mbambo,Dumie Mbambo 🇿🇦,"Durban, South Africa",2024,3709,113856,,,
Tue Apr 24 07:38:29 +0000 2018,988683581445869568,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],inno_foso,FormoSo_👑,"Johannesburg, South Africa",39,390,3599,,,
Tue Apr 24 07:38:35 +0000 2018,988683607182135296,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],VellyCisco,Am Just An Introvert.,Planet Deep🎵,256,151,1439,,,
Tue Apr 24 07:38:37 +0000 2018,988683615390371845,@DonovanGoliath @SamsungMobileSA Oh Heck! Stop her! She's too young for Uncle Zuma #ARemoji #GalaxyS9 #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9', u'GetAGalaxyS9']",Tytyvn,b,,14124,14572,9444,,,
Tue Apr 24 07:38:51 +0000 2018,988683676501315585,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Tytyvn,b,,14124,14572,9445,,,
Tue Apr 24 07:39:59 +0000 2018,988683959117713410,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",HerculesChantal,Chantal Hercules🌼,"Cape Town, South Africa",4639,1725,33606,,,
Tue Apr 24 07:40:49 +0000 2018,988684169122328576,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",BUCS1_ZN,Lethu,Mzansi,2504,2662,10011,,,
Tue Apr 24 07:41:19 +0000 2018,988684294209056768,@DonovanGoliath @SamsungMobileSA When your someone gives you CHEAP Vodka 😂 #GalaxyS9 #ARemoji #GetGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetGalaxyS9']",brandongrandt1,Gheroz,south africa,4995,3545,9544,,,
Tue Apr 24 07:41:44 +0000 2018,988684398324219904,@DonovanGoliath @SamsungMobileSA That moment when you trying to be a funny comedian but no one laughs and you decid… https://t.co/feWwV0AWcI,"[u'DonovanGoliath', u'SamsungMobileSA']",,NyanisoM_,ESO,South Africa,151,45,843,,,
Tue Apr 24 07:41:50 +0000 2018,988684427248234496,@DonovanGoliath @SamsungMobileSA When someone offers to buy you a Kaizer Chiefs match ticket #GalaxyS9 #ARemoji #GetGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetGalaxyS9']",PUNKY_083,T A K E N,,32,10,287,,,
Tue Apr 24 07:41:59 +0000 2018,988684460978835457,@DonovanGoliath @SamsungMobileSA Sorry. Yesterday was the last day for all complaints. No more. #GalaxyS9 #ARemoji #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",KreuschJulie,Julie Kreusch,,1596,527,7634,,,
Tue Apr 24 07:42:30 +0000 2018,988684593707536394,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",PUNKY_083,T A K E N,,32,10,288,,,
Tue Apr 24 07:42:44 +0000 2018,988684652033560576,@DonovanGoliath @SamsungMobileSA #GalaxyS9 #ARemoji #GetAGalaxyS9 #CaptionThisWithDonovanGoliath #Day2Emoji When so… https://t.co/CMx1ViP7Ks,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'CaptionThisWithDonovanGoliath', u'Day2Emoji']",NishyWezSyd,Nishen,"Durban, South Africa",2085,740,4170,,,
Tue Apr 24 07:43:03 +0000 2018,988684732744466432,"@JColeNC Sorry guys, please just like and RT my tweet  https://t.co/eoHvlycKv6",[u'JColeNC'],,kaymoworldwide,K A Y M O,"Johannesburg, South Africa",8586,12493,1090,,,"Johannesburg, South Africa"
Tue Apr 24 07:43:15 +0000 2018,988684782887415809,@DonovanGoliath @SamsungMobileSA When your'e from Cape Town and someone in Joburg says they had a nice shower. #ARemoji #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9']",Vanessacookiie,Vanessa Cooke,,444,53,588,,,
Tue Apr 24 07:43:22 +0000 2018,988684811807150080,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",SehkaSiboma_SA,🌻Yiseka Siboma👑,Eastern Cape South Africa,182,60,498,,,
Tue Apr 24 07:43:32 +0000 2018,988684851174936576,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",SehkaSiboma_SA,🌻Yiseka Siboma👑,Eastern Cape South Africa,182,60,498,,,
Tue Apr 24 07:43:34 +0000 2018,988684859425075200,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",SehkaSiboma_SA,🌻Yiseka Siboma👑,Eastern Cape South Africa,182,60,498,,,
Tue Apr 24 07:43:38 +0000 2018,988684878588858369,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",SehkaSiboma_SA,🌻Yiseka Siboma👑,Eastern Cape South Africa,182,60,498,,,
Tue Apr 24 07:43:46 +0000 2018,988684912927571968,@DonovanGoliath @SamsungMobileSA When ur mom picks up ur #SamsungS9 #GalaxyS9 #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'SamsungS9', u'GalaxyS9', u'ARemoji']",Jiggly_Pie,Liesel Bouwer,"Cape Town, South Africa",1580,760,4689,,,
Tue Apr 24 07:43:53 +0000 2018,988684942057099265,@DonovanGoliath @SamsungMobileSA When my mom touches my phone #ARemoji #GalaxyS9 #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9', u'GetAGalaxyS9']",DejanaeShirley,Dejanae,"Johannesburg, South Africa",564,206,699,,,
Tue Apr 24 07:44:36 +0000 2018,988685119836884992,@DonovanGoliath @SamsungMobileSA I'm not really a control freak but can I show you the right way to use the… https://t.co/CCxG9qXAwd,"[u'DonovanGoliath', u'SamsungMobileSA']",,julu43,❤❤❤❤❤❤,"Durban, South Africa",383,79,2589,,,
Tue Apr 24 07:44:50 +0000 2018,988685179513384960,"@DonovanGoliath @SamsungMobileSA When u go at Samsung store and ask for the price of Samsung Galaxy S9, and the cas… https://t.co/C43fJud3vp","[u'DonovanGoliath', u'SamsungMobileSA']",,MasixoleBedesho,Masixole Max Bedesho,"Johannesburg, South Africa",1866,1011,21029,,,
Tue Apr 24 07:44:50 +0000 2018,988685179576356864,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",julu43,❤❤❤❤❤❤,"Durban, South Africa",383,79,2590,,,
Tue Apr 24 07:46:00 +0000 2018,988685474591014913,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",TheLifesWay,The Life's Way,"Johannesburg, South Africa",9031,9150,147218,,,
Tue Apr 24 07:46:03 +0000 2018,988685486440017920,Kindly like/RT the following tweet: https://t.co/eoHvlycKv6,,,kaymoworldwide,K A Y M O,"Johannesburg, South Africa",8586,12493,1090,,,"Johannesburg, South Africa"
Tue Apr 24 07:46:32 +0000 2018,988685608540307456,@DonovanGoliath @SamsungMobileSA #GalaxyS9 #ARemoji #GetAGalaxyS9 #CaptionThisWithDonovanGoliath #Day2Emoji When yo… https://t.co/EqB8pTFfgL,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'CaptionThisWithDonovanGoliath', u'Day2Emoji']",NishyWezSyd,Nishen,"Durban, South Africa",2085,740,4171,,,
Tue Apr 24 07:46:55 +0000 2018,988685705164582913,@DonovanGoliath @SamsungMobileSA When Mama gave you a wrong signal #GetGalaxyS9 #GalaxyS9 #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GetGalaxyS9', u'GalaxyS9', u'ARemoji']",RaulWisani,KING RAUL👀,Saselamani (ximixoni) Limpopo,2696,2371,5969,,,
Tue Apr 24 07:47:31 +0000 2018,988685855673012224,@DonovanGoliath @SamsungMobileSA When you Send A msg to Your side chick only to find out you Sent The msg to your wife.##GalaxyS9.,"[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],SehkaSiboma_SA,🌻Yiseka Siboma👑,Eastern Cape South Africa,182,60,499,,,
Tue Apr 24 07:47:33 +0000 2018,988685864741072896,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Llizzard20,Hitch,Cape Town,1172,1252,13629,,,
Tue Apr 24 07:47:39 +0000 2018,988685890070380544,RT @kaymoworldwide: @DonovanGoliath @SamsungMobileSA Walking alone with a #GalaxyS9 and you spot guys wearing UZZI coming to your direction…,"[u'kaymoworldwide', u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],Llizzard20,Hitch,Cape Town,1172,1252,13630,,,
Tue Apr 24 07:47:42 +0000 2018,988685902045204480,@DonovanGoliath @SamsungMobileSA #GalaxyS9 #ARemoji #GetAGalaxyS9 #CaptionThisWithDonovanGoliath #Day2Emoji When yo… https://t.co/sb827CapPF,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'CaptionThisWithDonovanGoliath', u'Day2Emoji']",NishyWezSyd,Nishen,"Durban, South Africa",2085,740,4172,,,
Tue Apr 24 07:47:51 +0000 2018,988685940611866625,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",MasixoleBedesho,Masixole Max Bedesho,"Johannesburg, South Africa",1866,1011,21030,,,
Tue Apr 24 07:48:30 +0000 2018,988686104214888448,Archive: 5 simple ways to take a screenshot on Galaxy S9 an https://t.co/S8aTZVpBSK #5count #android #galaxys9ands9plus #howtos #smartphone,,"[u'5count', u'android', u'galaxys9ands9plus', u'howtos', u'smartphone']",mashableng,MashableNG,"Lagos, Nigeria",197,1196,290070,,,
Tue Apr 24 07:48:48 +0000 2018,988686180207267840,"RT @KatlegoMaboe: The  #GalaxyS9 's low light photo quality is so lit!🔥

#DoWhatYouCant @SamsungMobileSA https://t.co/2Dgx7aAWGx","[u'KatlegoMaboe', u'SamsungMobileSA']","[u'GalaxyS9', u'DoWhatYouCant']",Lwando_Mxutu,IG: Lwando_M,"Johannesburg, South Africa",1377,9490,48631,,,
Tue Apr 24 07:49:51 +0000 2018,988686443299164160,@DonovanGoliath @SamsungMobileSA When a cashier asks me if I want a plastic when buying airtime #GalaxyS9 #ARemoji #GetAGalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",Wisani_Maffia,Wisani_,,248,83,581,,,
Tue Apr 24 07:50:04 +0000 2018,988686496164188160,"RT @DonovanGoliath: Testing super slo-mo on Samsung #GalaxyS9 👌🏽

@SamsungMobileSA https://t.co/oQowjI2S22","[u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],mfisasamuel,Samuel🇿🇦Olebogeng🇿🇦Mfisa,Pretoria,2662,2563,9014,,,
Tue Apr 24 07:50:16 +0000 2018,988686547850551297,@DonovanGoliath @SamsungMobileSA When you get late to a party and everyone else is cuffed up besides you and that o… https://t.co/fmqMQVX1iK,"[u'DonovanGoliath', u'SamsungMobileSA']",,_Mktwa,Venda 👑,South Africa,88,191,185,,,
Tue Apr 24 07:50:26 +0000 2018,988686591546810368,@DonovanGoliath @SamsungMobileSA When your boss makes an inappropriate joke #ARemoji #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GalaxyS9']",Vanessacookiie,Vanessa Cooke,,444,53,589,,,
Tue Apr 24 07:50:46 +0000 2018,988686675244142592,@DonovanGoliath @SamsungMobileSA #GalaxyS9 #ARemoji #Blacklightning turned coloured https://t.co/M0PARb8MwS,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'Blacklightning']",ntukzela,Ntuki Mashile,,1229,605,5698,,,
Tue Apr 24 07:51:00 +0000 2018,988686730743177216,"Samsung Galaxy S9 64GB für 556,14€ (statt 629€) ▶️ https://t.co/cRPklDGUgg  #s9 #galaxys9 #SamsungGalaxyS9 https://t.co/6lflQMknlC",,"[u's9', u'galaxys9', u'SamsungGalaxyS9']",dealdoktor,DealDoktor,,30,2673,40643,,,
Tue Apr 24 07:51:40 +0000 2018,988686900474138624,Paid tweet https://t.co/xizdmNQxz7,,,Nicholas_Harper,Nicholas Harper,"Cape Town, South Africa",930,807,19929,,,"Cape Town, South Africa"
Tue Apr 24 07:52:12 +0000 2018,988687034133950464,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Kaabwe,Melvin Kaabwe,"-33.880375,18.677647",2122,2221,53208,,,
Tue Apr 24 07:52:27 +0000 2018,988687097916731392,@DonovanGoliath @SamsungMobileSA 😂when my mom ask me to write all her 81 phone contacts on her diary book🙈 #ARemoji #GetAGalaxyS9 #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'GetAGalaxyS9', u'GalaxyS9']",syd_mtungwa,NHLANHLA,EKURHULENI-GP e👍 via K1,908,337,5245,,,
Tue Apr 24 07:52:52 +0000 2018,988687199842467840,@DonovanGoliath @SamsungMobileSA #GalaxyS9 #ARemoji #GetAGalaxyS9 #CaptionThisWithDonovanGoliath #Day2Emoji When so… https://t.co/SjIGBs8eXV,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'CaptionThisWithDonovanGoliath', u'Day2Emoji']",NishyWezSyd,Nishen,"Durban, South Africa",2085,740,4173,,,
Tue Apr 24 07:53:37 +0000 2018,988687390905716736,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",Taxilungu_R,SESI P U N K Y,XIMIXONI,410,223,1481,,,
Tue Apr 24 07:53:40 +0000 2018,988687403496898560,RT @samsungmobilemx: Hacia adelante o en reversa. Comparte cada detalle con #SuperSlowMo de #GalaxyS9. https://t.co/zjWNupfAh8,[u'samsungmobilemx'],"[u'SuperSlowMo', u'GalaxyS9']",npssbbfa1,иσямα ραтту ѕєg,"Tamaulipas, México",32,3,166,,,
Tue Apr 24 07:53:52 +0000 2018,988687454214373376,RT @hypergadgets7: 【書きました！！】一歩先ゆく最先端のAndroid端末！galaxyS9/galaxyS9+がいよいよ登場！ https://t.co/OsobriHnZR  #galaxyS9 #galaxyS9+ https://t.co/PHKLPM…,[u'hypergadgets7'],"[u'galaxyS9', u'galaxyS9']",2by2_0reo,Oreo,Android 9.0 Popsicle,152,130,2556,,,
Tue Apr 24 07:54:01 +0000 2018,988687489291386880,"@DonovanGoliath @SamsungMobileSA When you hear an older person singing ""O e batla kae ? ko mkokotlong""  #GalaxyS9 #ARemoji","[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji']",Mmatshi101,MmatshiB💕,Pretoria,1765,1118,7395,,,
Tue Apr 24 07:54:02 +0000 2018,988687496832782336,@DonovanGoliath @SamsungMobileSA When you took her in the Club looking like Beyonce now you wake up in the Morning… https://t.co/WprP9KIRh7,"[u'DonovanGoliath', u'SamsungMobileSA']",,SehkaSiboma_SA,🌻Yiseka Siboma👑,Eastern Cape South Africa,182,60,500,,,
Tue Apr 24 07:54:04 +0000 2018,988687501886935040,@DonovanGoliath @SamsungMobileSA When bae pulls out an iPhone in public! #SamsungIsLife #GalaxyS9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'SamsungIsLife', u'GalaxyS9']",pedichic,Mpho,jozi,140,131,2540,,,
Tue Apr 24 07:54:09 +0000 2018,988687523080802304,@DonovanGoliath @SamsungMobileSA When ur bra won't shut up and u got to take a number 2 #GalaxyS9 #ARemoji #GetAGalaxyS9 #win,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9', u'win']",Jiggly_Pie,Liesel Bouwer,"Cape Town, South Africa",1580,760,4691,,,
Tue Apr 24 07:54:13 +0000 2018,988687541686689792,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",syd_mtungwa,NHLANHLA,EKURHULENI-GP e👍 via K1,908,337,5246,,,
Tue Apr 24 07:54:43 +0000 2018,988687665343148032,RT @kaymoworldwide: @DonovanGoliath @SamsungMobileSA Walking alone with a #GalaxyS9 and you spot guys wearing UZZI coming to your direction…,"[u'kaymoworldwide', u'DonovanGoliath', u'SamsungMobileSA']",[u'GalaxyS9'],TheRealMinow,justminow,South Africa,2639,1457,660,,,
Tue Apr 24 07:54:48 +0000 2018,988687688361500672,"RT @DonovanGoliath: WIN a Samsung #GalaxyS9 + ! All you need to do is write a funny caption for this #ARemoji 

I’ll be posting a different…",[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",jessica28645439,jessicaabrahams,,32,2,22,,,
Tue Apr 24 07:54:53 +0000 2018,988687708850741249,@DonovanGoliath @SamsungMobileSA When she says she’s outside and you haven’t cleaned #GetAGalaxyS9 #GalaxyS9 #ARemoji,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'GetAGalaxyS9', u'GalaxyS9', u'ARemoji']",_Mktwa,Venda 👑,South Africa,88,191,186,,,
Tue Apr 24 07:54:55 +0000 2018,988687719642607616,@DonovanGoliath @SamsungMobileSA When you're getting ready for some loving and your lady is wearing a bloomer that… https://t.co/du0DMi1x8q,"[u'DonovanGoliath', u'SamsungMobileSA']",,llwllnjohnson,Finding Meme-O,"Cape Town, South Africa",618,191,4353,,,
Tue Apr 24 07:55:02 +0000 2018,988687746159005696,@DonovanGoliath @SamsungMobileSA When one of your classmates reminder the teacher about yesterday's homework #ARemoji #Galaxys9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'Galaxys9']",adorable_chezz,CHEROL,South Africa,1463,1180,9032,,,
Tue Apr 24 07:55:08 +0000 2018,988687770922209280,https://t.co/qE5jGgHOUT is giving an awesome #Samsung #GalaxyS9 mobile. Participate NOW! @shubham_neo #Giveaway #S9 https://t.co/e4ffCgKQxi,[u'shubham_neo'],"[u'Samsung', u'GalaxyS9', u'Giveaway', u'S9']",willgriesmer,Will Griesmer,,29061,33674,534539,,,
Tue Apr 24 07:55:02 +0000 2018,988687746159005696,@DonovanGoliath @SamsungMobileSA When one of your classmates reminder the teacher about yesterday's homework #ARemoji #Galaxys9,"[u'DonovanGoliath', u'SamsungMobileSA']","[u'ARemoji', u'Galaxys9']",adorable_chezz,CHEROL,South Africa,1463,1180,9032,,,
Tue Apr 24 07:55:35 +0000 2018,988687883480584192,@DonovanGoliath #GalaxyS9 #ARemoji Whooooo Shem!,[u'DonovanGoliath'],"[u'GalaxyS9', u'ARemoji']",GreshamMadhan,Gresham Madhan,"Durban, South Africa",23,295,17521,,,
Tue Apr 24 07:55:57 +0000 2018,988687976216645632,@DonovanGoliath @SamsungMobileSA When some ignorant person tries to sell you an iPhone. #SomePeopleNeverLearn… https://t.co/Duadeh0BVj,"[u'DonovanGoliath', u'SamsungMobileSA']",[u'SomePeopleNeverLearn'],llwllnjohnson,Finding Meme-O,"Cape Town, South Africa",618,191,4354,,,
Tue Apr 24 07:56:00 +0000 2018,988687990456225793,@DonovanGoliath @SamsungMobileSA When you go to Cape Town but have to encounter the water-saving mascots. #ARemoji… https://t.co/DEb2Z5AzSg,"[u'DonovanGoliath', u'SamsungMobileSA']",[u'ARemoji'],kiashapillai,Kiasha Pillai,South Africa,2999,1078,8924,,,
Tue Apr 24 07:56:05 +0000 2018,988688012136632320,RT @SamsungFR: Vous êtes à un clic de rencontrer vos meilleurs alliés bien-être  🎧 🎼 #GalaxyS9 x #GearIconX https://t.co/pczuwbsHvx https:/…,[u'SamsungFR'],"[u'GalaxyS9', u'GearIconX']",1ksuperhero,kenniche lahouari,Bron,5001,2328,77491,,,
Tue Apr 24 07:56:35 +0000 2018,988688138909384704,"@DonovanGoliath @SamsungMobileSA When you hear your mom  singing ""O e batla kae ? ko mkokotlong""  #GalaxyS9 #ARemoji #GetAGalaxyS9","[u'DonovanGoliath', u'SamsungMobileSA']","[u'GalaxyS9', u'ARemoji', u'GetAGalaxyS9']",Mmatshi101,MmatshiB💕,Pretoria,1765,1118,7396,,,
